CRID,OfficerID,Allegation,Finding,Outcome,Beat,IncidentDate,StartDate,EndDate,InvestigatorRank,officer_gender,officer_race,officer_appt_date,officer_rank_order,officer_age,witness_gender,witness_race,geo_id,physical_violence,injury,weapon,on_duty,officer_white,witness_white,officer_male,witness_male,officer_cmp_count,incident_year
1074396,4334,Excessive Force / On Duty - Injury,Not Sustained,Unknown,631.0,2015-03-12,2015-03-26,2017-02-02,,M,Hispanic,1998-08-31 00:00:00,1.0,53.0,M,Black,1400000US17031440201,0,1,0,1,0,0,1,1,0,2015
1074396,12147,Excessive Force / On Duty - Injury,Not Sustained,Unknown,631.0,2015-03-12,2015-03-26,2017-02-02,,M,Hispanic,1999-10-25 00:00:00,1.0,45.0,M,Black,1400000US17031440201,0,1,0,1,0,0,1,1,0,2015
1074184,24577,Miscellaneous,Sustained,Unknown,2515.0,2015-03-13,2015-03-13,2017-10-04,,F,Hispanic,1996-11-04 00:00:00,1.0,59.0,M,White,1400000US17031191200,0,0,0,0,0,1,0,1,0,2015
1074669,8804,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,632.0,2015-03-15,2015-04-14,2016-07-13,,F,Asian/Pacific,2010-09-01 00:00:00,1.0,36.0,M,White,,0,1,0,1,0,1,0,1,0,2015
1074223,7501,Excessive Force / On Duty - No Injury,Not Sustained,No Action Taken,1822.0,2015-03-15,2015-03-15,2016-04-20,,M,Black,1989-12-26 00:00:00,1.0,59.0,M,White,1400000US17031842200,0,0,0,1,0,1,1,1,0,2015
1074223,18802,Excessive Force / On Duty - No Injury,Not Sustained,No Action Taken,1822.0,2015-03-15,2015-03-15,2016-04-20,,M,Hispanic,1995-06-05 00:00:00,1.0,58.0,M,White,1400000US17031842200,0,0,0,1,0,1,1,1,0,2015
1074254,11855,Miscellaneous,Not Sustained,Unknown,312.0,2015-03-16,2015-03-17,2016-12-14,,M,Black,1994-12-05 00:00:00,1.0,54.0,M,Black,1400000US17031420700,0,0,0,0,0,0,1,1,0,2015
1074294,29772,Excessive Force / On Duty - Injury,Unfounded,Unknown,835.0,2015-03-17,2015-03-19,2017-10-17,,M,White,2002-12-02 00:00:00,1.0,57.0,F,Black,1400000US17031700100,0,1,0,1,1,0,1,0,0,2015
1074294,1971,Excessive Force / On Duty - Injury,Unfounded,Unknown,835.0,2015-03-17,2015-03-19,2017-10-17,,M,White,2004-11-29 00:00:00,1.0,40.0,F,Black,1400000US17031700100,0,1,0,1,1,0,1,0,0,2015
1074294,19038,Excessive Force / On Duty - Injury,Not Sustained,Unknown,835.0,2015-03-17,2015-03-19,2017-10-17,,M,White,2002-09-30 00:00:00,1.0,41.0,F,Black,1400000US17031700100,0,1,0,1,1,0,1,0,0,2015
1074294,18624,Excessive Force / On Duty - Injury,Unfounded,Unknown,835.0,2015-03-17,2015-03-19,2017-10-17,,M,White,2006-07-31 00:00:00,1.0,38.0,F,Black,1400000US17031700100,0,1,0,1,1,0,1,0,0,2015
1074294,11190,Excessive Force / On Duty - Injury,Unfounded,Unknown,835.0,2015-03-17,2015-03-19,2017-10-17,,M,Asian/Pacific,1997-05-05 00:00:00,1.0,50.0,F,Black,1400000US17031700100,0,1,0,1,0,0,1,0,0,2015
1074294,10420,Excessive Force / On Duty - Injury,Unfounded,Unknown,835.0,2015-03-17,2015-03-19,2017-10-17,,M,White,2002-02-25 00:00:00,1.0,48.0,F,Black,1400000US17031700100,0,1,0,1,1,0,1,0,0,2015
1074294,6139,Excessive Force / On Duty - Injury,Unfounded,Unknown,835.0,2015-03-17,2015-03-19,2017-10-17,,M,White,2001-08-27 00:00:00,1.0,45.0,F,Black,1400000US17031700100,0,1,0,1,1,0,1,0,0,2015
1074279,30417,Excessive Force / On Duty - No Injury,No Affidavit,No Action Taken,1722.0,2015-03-18,2015-03-18,2015-06-22,,M,Hispanic,1985-11-18 00:00:00,2.0,65.0,M,Hispanic,1400000US17031140500,0,0,0,1,0,0,1,1,0,2015
1074271,4178,Excessive Force / On Duty - No Injury,No Affidavit,No Action Taken,823.0,2015-03-18,2015-03-18,2015-05-19,,F,Hispanic,1998-10-26 00:00:00,1.0,48.0,F,Hispanic,1400000US17031130100,0,0,0,1,0,0,0,0,0,2015
1076808,24758,Excessive Force / On Duty - Injury,Unfounded,Unknown,1533.0,2015-03-19,2015-08-21,2016-09-30,,M,White,2002-09-30 00:00:00,1.0,46.0,M,Black,1400000US17031252202,0,1,0,1,1,0,1,1,0,2015
1076808,20196,Excessive Force / On Duty - Injury,Not Sustained,Unknown,1533.0,2015-03-19,2015-08-21,2016-09-30,,M,White,2006-11-27 00:00:00,1.0,40.0,M,Black,1400000US17031252202,0,1,0,1,1,0,1,1,0,2015
1074900,12036,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,1533.0,2015-03-20,2015-04-28,2015-07-20,,M,Hispanic,2010-09-01 00:00:00,1.0,36.0,F,Black,1400000US17031252202,0,1,0,1,0,0,1,0,0,2015
1074318,13438,Excessive Force - Use Of Firearm / Off Duty - No Injury,Unknown,Unknown,823.0,2015-03-20,2015-03-20,2015-06-18,,F,Hispanic,2012-12-14 00:00:00,1.0,41.0,M,White,1400000US17031660400,0,0,1,0,0,1,0,1,0,2015
1074900,13234,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,1533.0,2015-03-20,2015-04-28,2015-07-20,,M,White,2010-09-01 00:00:00,1.0,39.0,F,Black,1400000US17031252202,0,1,0,1,1,0,1,0,0,2015
1074354,12059,Excessive Force / On Duty - Injury,Not Sustained,No Action Taken,434.0,2015-03-21,2015-03-24,2015-09-08,,M,Hispanic,2007-07-30 00:00:00,1.0,50.0,M,Hispanic,1400000US17031838800,0,1,0,1,0,0,1,1,0,2015
1085957,31251,Excessive Force / On Duty - Injury,Unfounded,Unknown,2432.0,2015-03-21,2017-07-17,2018-02-28,,M,White,1997-08-04 00:00:00,1.0,48.0,M,Black,1400000US17031830600,0,1,0,1,1,0,1,1,0,2015
1085957,3876,Excessive Force / On Duty - Injury,Unfounded,Unknown,2432.0,2015-03-21,2017-07-17,2018-02-28,,M,White,1999-03-08 00:00:00,1.0,51.0,M,Black,1400000US17031830600,0,1,0,1,1,0,1,1,0,2015
1085957,8023,Excessive Force / On Duty - Injury,Unfounded,Unknown,2432.0,2015-03-21,2017-07-17,2018-02-28,,M,Hispanic,2005-01-03 00:00:00,2.0,51.0,M,Black,1400000US17031830600,0,1,0,1,0,0,1,1,0,2015
1074329,15251,Excessive Force / On Duty - Injury,Not Sustained,No Action Taken,1924.0,2015-03-22,2015-03-22,2016-02-16,,M,White,2002-12-02 00:00:00,1.0,43.0,M,Black,1400000US17031832000,0,1,0,1,1,0,1,1,0,2015
1074329,4333,Excessive Force / On Duty - Injury,Not Sustained,No Action Taken,1924.0,2015-03-22,2015-03-22,2016-02-16,,M,Hispanic,2000-12-18 00:00:00,1.0,55.0,M,Black,1400000US17031832000,0,1,0,1,0,0,1,1,0,2015
1074833,9989,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,1921.0,2015-03-23,2015-04-23,2015-12-09,,M,White,1991-04-24 00:00:00,1.0,58.0,M,Black,1400000US17031843700,0,1,0,1,1,0,1,1,0,2015
1074346,4186,Excessive Force - Use Of Firearm / On Duty - No Injury,Not Sustained,No Action Taken,2523.0,2015-03-23,2015-03-24,2016-02-16,,M,Hispanic,2012-08-01 00:00:00,1.0,32.0,F,Hispanic,,0,0,1,1,0,0,1,0,0,2015
1074376,16342,Excessive Force / On Duty - No Injury,No Affidavit,No Action Taken,1225.0,2015-03-25,2015-03-25,2015-06-22,,M,Black,2001-06-25 00:00:00,1.0,50.0,F,Black,1400000US17031838000,0,0,0,1,0,0,1,0,0,2015
1074374,11062,Miscellaneous,Sustained,Unknown,713.0,2015-03-25,2015-03-25,2017-07-11,,M,Hispanic,2013-12-02 00:00:00,1.0,40.0,M,White,1400000US17031670800,0,0,0,0,0,1,1,1,0,2015
1074412,9350,Unnecessary Display Of Weapon / On Duty,No Affidavit,No Action Taken,511.0,2015-03-26,2015-03-27,2015-11-03,,M,Black,2004-04-26 00:00:00,1.0,43.0,M,Black,1400000US17031490800,0,0,1,1,0,0,1,1,0,2015
1074447,32105,Excessive Force / On Duty - Injury,Exonerated,No Action Taken,1831.0,2015-03-26,2015-03-30,2015-09-08,,M,White,2004-09-27 00:00:00,1.0,43.0,M,White,1400000US17031081700,0,1,0,1,1,1,1,1,0,2015
1074447,31795,Excessive Force / On Duty - Injury,Exonerated,No Action Taken,1831.0,2015-03-26,2015-03-30,2015-09-08,,M,White,2004-09-27 00:00:00,1.0,41.0,M,White,1400000US17031081700,0,1,0,1,1,1,1,1,0,2015
1074447,20039,Excessive Force / On Duty - Injury,Exonerated,No Action Taken,1831.0,2015-03-26,2015-03-30,2015-09-08,,M,White,2000-12-18 00:00:00,2.0,46.0,M,White,1400000US17031081700,0,1,0,1,1,1,1,1,0,2015
1074447,32152,Excessive Force / On Duty - Injury,Exonerated,No Action Taken,1831.0,2015-03-26,2015-03-30,2015-09-08,,M,White,1995-09-05 00:00:00,2.0,56.0,M,White,1400000US17031081700,0,1,0,1,1,1,1,1,0,2015
1074416,11704,Miscellaneous,Sustained,Unknown,2521.0,2015-03-27,2015-04-03,2015-05-19,,F,White,2001-06-25 00:00:00,2.0,44.0,M,White,1400000US17031190200,0,0,0,0,1,1,0,1,0,2015
1074498,31576,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,1932.0,2015-03-28,2015-04-02,2015-09-08,,M,White,2007-04-30 00:00:00,1.0,44.0,F,Black,1400000US17031070600,0,1,0,1,1,0,1,0,1,2015
1074498,2798,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,1932.0,2015-03-28,2015-04-02,2015-09-08,,M,White,2007-04-30 00:00:00,1.0,37.0,F,Black,1400000US17031070600,0,1,0,1,1,0,1,0,1,2015
1074498,7489,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,1932.0,2015-03-28,2015-04-02,2015-09-08,,M,White,2001-03-26 00:00:00,1.0,55.0,F,Black,1400000US17031070600,0,1,0,1,1,0,1,0,0,2015
1074498,15018,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,1932.0,2015-03-28,2015-04-02,2015-09-08,,M,White,2000-10-10 00:00:00,1.0,43.0,F,Black,1400000US17031070600,0,1,0,1,1,0,1,0,0,2015
1074442,29768,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,633.0,2015-03-28,2015-03-30,2015-05-26,,M,White,2012-11-30 00:00:00,1.0,35.0,F,Black,1400000US17031440900,0,1,0,1,1,0,1,0,0,2015
1074943,10361,Excessive Force / On Duty - Injury,Not Sustained,No Action Taken,234.0,2015-03-30,2015-05-01,2016-07-25,,M,Hispanic,1998-12-14 00:00:00,1.0,46.0,M,Black,1400000US17031410800,0,1,0,1,0,0,1,1,0,2015
1074435,29465,Injury,Sustained,28 Day Suspension,833.0,2015-03-30,2015-03-30,2017-01-24,,M,Hispanic,2008-04-28 00:00:00,1.0,42.0,F,Hispanic,1400000US17031650301,0,1,0,0,0,0,1,0,0,2015
1074526,18571,Excessive Force / On Duty - No Injury,No Affidavit,No Action Taken,613.0,2015-04-03,2015-04-04,2015-05-26,,M,White,2010-09-01 00:00:00,1.0,39.0,F,Black,1400000US17031710800,0,0,0,1,1,0,1,0,2,2015
1074527,22765,Miscellaneous,Sustained,10 Day Suspension,2433.0,2015-04-04,2015-04-04,2017-11-30,,M,White,2004-11-29 00:00:00,1.0,51.0,F,Black,1400000US17031030200,0,0,0,0,1,0,1,0,0,2015
1074527,15574,Miscellaneous,Sustained,5 Day Suspension,2433.0,2015-04-04,2015-04-04,2017-11-30,,M,Asian/Pacific,2009-03-09 00:00:00,1.0,39.0,F,Black,1400000US17031030200,0,0,0,0,0,0,1,0,0,2015
1074621,2015,Excessive Force / On Duty - No Injury,Not Sustained,Unknown,713.0,2015-04-08,2015-04-10,2017-03-24,,M,White,1991-05-22 00:00:00,2.0,60.0,M,Black,1400000US17031670100,0,0,0,1,1,0,1,1,0,2015
1079889,19798,Excessive Force / On Duty - Injury,Unfounded,Unknown,1624.0,2015-04-15,2016-03-31,2017-12-27,,M,White,2005-09-26 00:00:00,1.0,45.0,M,White,1400000US17031150300,0,1,0,1,1,1,1,1,0,2015
1074768,32428,Unnecessary Display Of Weapon / On Duty,Unfounded,Unknown,1112.0,2015-04-18,2015-04-20,2015-05-12,,M,White,1998-06-08 00:00:00,1.0,50.0,M,Black,1400000US17031231200,0,0,1,1,1,0,1,1,0,2015
1074768,8868,Unnecessary Display Of Weapon / On Duty,Not Sustained,Unknown,1112.0,2015-04-18,2015-04-20,2015-05-12,,M,White,2002-02-25 00:00:00,1.0,42.0,M,Black,1400000US17031231200,0,0,1,1,1,0,1,1,0,2015
1081975,3986,Civil Suits - Third Party,Unknown,Unknown,421.0,2015-04-18,2016-08-24,,,M,Hispanic,2004-11-29 00:00:00,1.0,42.0,M,Black,1400000US17031431400,0,0,0,0,0,0,1,1,0,2015
1081975,31119,Civil Suits - Third Party,Unknown,Unknown,421.0,2015-04-18,2016-08-24,,,M,White,1993-12-13 00:00:00,1.0,64.0,M,Black,1400000US17031431400,0,0,0,0,1,0,1,1,0,2015
1081975,14479,Civil Suits - Third Party,Unknown,Unknown,421.0,2015-04-18,2016-08-24,,,M,White,2009-12-16 00:00:00,1.0,39.0,M,Black,1400000US17031431400,0,0,0,0,1,0,1,1,0,2015
1074768,32249,Unnecessary Display Of Weapon / On Duty,Not Sustained,Unknown,1112.0,2015-04-18,2015-04-20,2015-05-12,,M,White,2006-08-28 00:00:00,1.0,38.0,M,Black,1400000US17031231200,0,0,1,1,1,0,1,1,0,2015
1074762,30507,Excessive Force / On Duty - Injury,Unknown,Unknown,1623.0,2015-04-19,2015-04-20,2015-05-26,,M,White,2000-02-28 00:00:00,1.0,44.0,F,White,1400000US17031110400,0,1,0,1,1,1,1,0,0,2015
1074958,16468,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,413.0,2015-04-19,2015-05-02,2015-11-04,,M,Black,2013-03-15 00:00:00,1.0,45.0,F,Black,1400000US17031480300,0,1,0,1,0,0,1,0,0,2015
1074748,24612,Excessive Force - Use Of Firearm / Off Duty - No Injury,Sustained,Violation Noted,2524.0,2015-04-19,2015-04-19,2015-09-09,,M,White,1993-11-22 00:00:00,2.0,51.0,M,Black,1400000US17031220702,0,0,1,0,1,0,1,1,1,2015
1074822,2470,Excessive Force / On Duty - Injury,Not Sustained,No Action Taken,1135.0,2015-04-22,2015-04-22,2016-02-15,,M,White,2002-12-02 00:00:00,1.0,42.0,F,Black,1400000US17031271800,0,1,0,1,1,0,1,0,0,2015
1074822,32024,Excessive Force / On Duty - Injury,Not Sustained,No Action Taken,1135.0,2015-04-22,2015-04-22,2016-02-15,,M,White,2002-03-25 00:00:00,1.0,42.0,F,Black,1400000US17031271800,0,1,0,1,1,0,1,0,0,2015
1074825,5763,Injury,Not Sustained,5 Day Suspension,215.0,2015-04-23,2015-04-23,2016-10-21,,M,Black,1992-06-29 00:00:00,2.0,62.0,F,Black,1400000US17031835800,0,1,0,0,0,0,1,0,0,2015
1074825,1603,Injury,Sustained,Unknown,215.0,2015-04-23,2015-04-23,2016-10-21,,M,Black,2013-03-15 00:00:00,1.0,33.0,F,Black,1400000US17031835800,0,1,0,0,0,0,1,0,0,2015
1074825,16299,Injury,Sustained,15 Day Suspension,215.0,2015-04-23,2015-04-23,2016-10-21,,F,White,1999-09-13 00:00:00,2.0,52.0,F,Black,1400000US17031835800,0,1,0,0,1,0,0,0,0,2015
1074896,3054,Excessive Force / On Duty - Injury,Not Sustained,No Action Taken,624.0,2015-04-24,2015-04-28,2016-02-15,,F,Black,2004-10-25 00:00:00,1.0,45.0,F,Black,1400000US17031691400,0,1,0,1,0,0,0,0,0,2015
1074850,28287,Unnecessary Physical Contact / On Duty - No Injury,Unfounded,No Action Taken,421.0,2015-04-24,2015-04-24,2015-09-08,,F,Black,2012-12-14 00:00:00,1.0,39.0,M,Black,1400000US17031431302,1,0,0,1,0,0,0,1,0,2015
1074850,21921,Unnecessary Physical Contact / On Duty - No Injury,Unfounded,No Action Taken,421.0,2015-04-24,2015-04-24,2015-09-08,,M,Black,2012-12-14 00:00:00,1.0,42.0,M,Black,1400000US17031431302,1,0,0,1,0,0,1,1,0,2015
1074896,2681,Excessive Force / On Duty - Injury,Not Sustained,No Action Taken,624.0,2015-04-24,2015-04-28,2016-02-15,,F,Black,2013-03-15 00:00:00,1.0,36.0,F,Black,1400000US17031691400,0,1,0,1,0,0,0,0,0,2015
1076878,25574,Excessive Force / On Duty - Injury,Unfounded,Unknown,531.0,2015-04-25,2015-08-26,2015-10-20,,M,White,2012-10-31 00:00:00,1.0,45.0,M,Black,1400000US17031500300,0,1,0,1,1,0,1,1,0,2015
1074861,16891,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,1724.0,2015-04-26,2015-04-26,2015-09-09,,M,White,2000-06-19 00:00:00,1.0,56.0,F,Hispanic,1400000US17031160602,0,1,0,1,1,0,1,0,0,2015
1074861,29966,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,1724.0,2015-04-26,2015-04-26,2015-09-09,,M,White,1987-12-07 00:00:00,1.0,57.0,F,Hispanic,1400000US17031160602,0,1,0,1,1,0,1,0,0,2015
1075075,9350,Unnecessary Physical Contact / On Duty - No Injury,Not Sustained,No Action Taken,511.0,2015-04-27,2015-05-08,2016-04-11,,M,Black,2004-04-26 00:00:00,1.0,43.0,F,Black,1400000US17031490800,1,0,0,1,0,0,1,0,1,2015
1074899,13460,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,634.0,2015-04-28,2015-04-28,2016-02-15,,M,Black,1999-11-15 00:00:00,1.0,52.0,M,Black,1400000US17031730202,0,1,0,1,0,0,1,1,0,2015
1074917,28444,Unnecessary Physical Contact / Off Duty - No Injury,No Affidavit,No Action Taken,1623.0,2015-04-28,2015-04-30,2015-09-14,,F,White,1991-11-18 00:00:00,1.0,52.0,F,Hispanic,1400000US17031110400,1,0,0,0,1,0,0,0,0,2015
1074917,20551,Unnecessary Physical Contact / Off Duty - No Injury,No Affidavit,No Action Taken,1623.0,2015-04-28,2015-04-30,2015-09-14,,M,White,1995-02-06 00:00:00,1.0,65.0,F,Hispanic,1400000US17031110400,1,0,0,0,1,0,1,0,0,2015
1074942,25850,Unnecessary Display Of Weapon / On Duty,Unfounded,No Action Taken,3100.0,2015-04-29,2015-05-01,2015-09-09,,M,Black,1987-02-02 00:00:00,1.0,58.0,M,Hispanic,,0,0,1,1,0,0,1,1,0,2015
1074981,21325,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,613.0,2015-05-02,2015-05-04,2015-09-08,,M,White,2001-06-25 00:00:00,1.0,45.0,M,Black,1400000US17031711000,0,1,0,1,1,0,1,1,1,2015
1074981,10152,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,613.0,2015-05-02,2015-05-04,2015-09-08,,M,White,2003-02-24 00:00:00,2.0,53.0,M,Black,1400000US17031711000,0,1,0,1,1,0,1,1,0,2015
1074981,21517,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,613.0,2015-05-02,2015-05-04,2015-09-08,,M,Hispanic,2009-12-28 00:00:00,1.0,40.0,M,Black,1400000US17031711000,0,1,0,1,0,0,1,1,0,2015
1074981,23152,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,613.0,2015-05-02,2015-05-04,2015-09-08,,M,White,2012-11-30 00:00:00,1.0,37.0,M,Black,1400000US17031711000,0,1,0,1,1,0,1,1,0,2015
1074994,16441,Unnecessary Physical Contact / On Duty - No Injury,Unfounded,No Action Taken,1824.0,2015-05-02,2015-05-04,2015-11-04,,M,White,2001-06-25 00:00:00,1.0,52.0,M,Hispanic,1400000US17031240900,1,0,0,1,1,0,1,1,0,2015
1075281,1364,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,1814.0,2015-05-03,2015-05-21,2015-06-23,,M,White,1998-09-28 00:00:00,1.0,46.0,M,Black,1400000US17031071500,0,1,0,1,1,0,1,1,0,2015
1075281,20157,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,1814.0,2015-05-03,2015-05-21,2015-06-23,,M,White,1994-01-18 00:00:00,1.0,56.0,M,Black,1400000US17031071500,0,1,0,1,1,0,1,1,0,2015
1083567,24415,Civil Suits - Third Party,No Affidavit,Unknown,1414.0,2015-05-04,2017-01-03,2017-05-04,,M,Hispanic,1995-08-07 00:00:00,1.0,50.0,M,,1400000US17031221200,0,0,0,0,0,0,1,1,0,2015
1083567,4168,Civil Suits - Third Party,No Affidavit,Unknown,1414.0,2015-05-04,2017-01-03,2017-05-04,,M,Asian/Pacific,2004-10-25 00:00:00,1.0,45.0,M,,1400000US17031221200,0,0,0,0,0,0,1,1,0,2015
1083567,28125,Civil Suits - Third Party,No Affidavit,Unknown,1414.0,2015-05-04,2017-01-03,2017-05-04,,M,White,2006-07-31 00:00:00,1.0,41.0,M,,1400000US17031221200,0,0,0,0,1,0,1,1,0,2015
1075060,9350,Excessive Force / On Duty - No Injury,Not Sustained,No Action Taken,511.0,2015-05-07,2015-05-07,2016-03-22,,M,Black,2004-04-26 00:00:00,1.0,43.0,F,Black,1400000US17031490800,0,0,0,1,0,0,1,0,2,2015
1075056,18805,Excessive Force / On Duty - No Injury,No Affidavit,Unknown,733.0,2015-05-07,2015-05-07,2017-03-29,,M,Hispanic,2006-12-18 00:00:00,1.0,44.0,F,Black,1400000US17031681100,0,0,0,1,0,0,1,0,0,2015
1075142,23509,Excessive Force / On Duty - Injury,Not Sustained,Unknown,411.0,2015-05-09,2015-05-13,2018-01-26,,M,White,2013-03-15 00:00:00,1.0,37.0,F,Black,1400000US17031834300,0,1,0,1,1,0,1,0,0,2015
1075142,16292,Excessive Force / On Duty - Injury,Not Sustained,Unknown,411.0,2015-05-09,2015-05-13,2018-01-26,,M,White,2013-03-15 00:00:00,1.0,37.0,F,Black,1400000US17031834300,0,1,0,1,1,0,1,0,0,2015
1075142,6599,Excessive Force / On Duty - Injury,Not Sustained,Unknown,411.0,2015-05-09,2015-05-13,2018-01-26,,M,White,2009-03-09 00:00:00,1.0,44.0,F,Black,1400000US17031834300,0,1,0,1,1,0,1,0,0,2015
1075142,4816,Excessive Force / On Duty - Injury,Unfounded,Unknown,411.0,2015-05-09,2015-05-13,2018-01-26,,M,White,1998-06-08 00:00:00,2.0,55.0,F,Black,1400000US17031834300,0,1,0,1,1,0,1,0,0,2015
1075131,23350,Excessive Force - Use Of Firearm / On Duty - Injury,Not Sustained,No Action Taken,924.0,2015-05-11,2015-05-12,2016-02-11,,M,Asian/Pacific,2013-12-02 00:00:00,1.0,40.0,F,Black,1400000US17031610300,0,1,1,1,0,0,1,0,0,2015
1085170,25166,Closed Hand Strike (Punch),Unfounded,Unknown,912.0,2015-05-13,2017-05-11,2017-11-29,,M,Hispanic,2005-10-31 00:00:00,1.0,47.0,M,Hispanic,1400000US17031840300,1,0,0,0,0,0,1,1,0,2015
1085170,14046,Closed Hand Strike (Punch),Unfounded,Unknown,912.0,2015-05-13,2017-05-11,2017-11-29,,M,White,2006-11-27 00:00:00,1.0,38.0,M,Hispanic,1400000US17031840300,1,0,0,0,1,0,1,1,0,2015
1075199,5910,Miscellaneous,Sustained,Unknown,1533.0,2015-05-15,2015-05-15,,,M,White,2007-10-29 00:00:00,1.0,37.0,F,Black,1400000US17031251800,0,0,0,0,1,0,1,0,0,2015
1075199,23379,Miscellaneous,Sustained,Unknown,1533.0,2015-05-15,2015-05-15,,,M,Hispanic,1997-03-17 00:00:00,1.0,54.0,F,Black,1400000US17031251800,0,0,0,0,0,0,1,0,0,2015
1075199,13359,Miscellaneous,Sustained,Unknown,1533.0,2015-05-15,2015-05-15,,,M,White,1997-07-07 00:00:00,1.0,49.0,F,Black,1400000US17031251800,0,0,0,0,1,0,1,0,0,2015
1075211,28667,Excessive Force / On Duty - No Injury,Unfounded,No Action Taken,523.0,2015-05-16,2015-05-17,2016-02-11,,M,Black,2010-04-16 00:00:00,1.0,37.0,F,Black,1400000US17031530503,0,0,0,1,0,0,1,0,0,2015
1075217,181,Excessive Force / On Duty - Injury,No Affidavit,No Action Taken,924.0,2015-05-16,2015-05-17,2015-11-04,,M,Hispanic,2006-12-18 00:00:00,1.0,46.0,M,Black,1400000US17031610300,0,1,0,1,0,0,1,1,0,2015
1075822,1658,No Injury,No Affidavit,Unknown,811.0,2015-05-20,2015-06-23,2018-03-16,,M,White,1986-10-13 00:00:00,2.0,57.0,F,White,1400000US17031640400,0,0,0,0,1,1,1,0,0,2015
1075307,19284,Excessive Force - Use Of Firearm / On Duty - No Injury,No Affidavit,No Action Taken,834.0,2015-05-20,2015-05-22,2015-11-03,,M,Black,1988-12-05 00:00:00,1.0,61.0,F,Hispanic,,0,0,1,1,0,0,1,0,0,2015
1075822,16864,No Injury,Unfounded,Unknown,811.0,2015-05-20,2015-06-23,2018-03-16,,M,White,1996-03-18 00:00:00,3.0,50.0,F,White,1400000US17031640400,0,0,0,0,1,1,1,0,0,2015
1075822,30683,No Injury,No Affidavit,Unknown,811.0,2015-05-20,2015-06-23,2018-03-16,,F,White,1986-12-22 00:00:00,1.0,62.0,F,White,1400000US17031640400,0,0,0,0,1,1,0,0,0,2015
1075822,5956,No Injury,Not Sustained,1 Day Suspension,811.0,2015-05-20,2015-06-23,2018-03-16,,F,White,1999-09-13 00:00:00,2.0,45.0,F,White,1400000US17031640400,0,0,0,0,1,1,0,0,0,2015
1075310,21955,Excessive Force / On Duty - No Injury,Unknown,Unknown,1921.0,2015-05-21,2015-05-22,2017-03-29,,M,Asian/Pacific,2001-04-30 00:00:00,2.0,43.0,F,Black,1400000US17031843700,0,0,0,1,0,0,1,0,0,2015
1075325,29241,Excessive Force / On Duty - Injury,Not Sustained,Unknown,1713.0,2015-05-22,2015-05-23,2018-04-30,,M,Hispanic,1999-11-15 00:00:00,1.0,54.0,F,Hispanic,1400000US17031140800,0,1,0,1,0,0,1,0,0,2015
1076780,21921,Excessive Force - Use Of Firearm / Off Duty - No Injury,No Affidavit,No Action Taken,421.0,2015-05-23,2015-08-20,2015-11-03,,M,Black,2012-12-14 00:00:00,1.0,42.0,M,Black,1400000US17031431301,0,0,1,0,0,0,1,1,1,2015
1076780,29844,Excessive Force - Use Of Firearm / Off Duty - No Injury,No Affidavit,No Action Taken,421.0,2015-05-23,2015-08-20,2015-11-03,,M,Black,1998-09-28 00:00:00,2.0,47.0,M,Black,1400000US17031431301,0,0,1,0,0,0,1,1,0,2015
1075390,25307,Miscellaneous,Not Sustained,Unknown,1034.0,2015-05-26,2015-05-28,2017-02-28,,M,Hispanic,1998-07-27 00:00:00,1.0,46.0,M,Hispanic,1400000US17031843200,0,0,0,0,0,0,1,1,0,2015
1075417,10800,Excessive Force / On Duty - Injury,Unfounded,No Action Taken,1623.0,2015-05-29,2015-05-29,2016-02-01,,F,White,1994-10-03 00:00:00,2.0,53.0,M,Hispanic,1400000US17031110400,0,1,0,1,1,0,0,1,0,2015
1075421,13873,Excessive Force / On Duty - Injury,Unfounded,Unknown,1023.0,2015-05-30,2015-05-30,,,M,Black,2004-10-25 00:00:00,2.0,49.0,F,Hispanic,1400000US17031843300,0,1,0,1,0,0,1,0,0,2015
